OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
20614746776,63709683438940,0.6840131,0.4297741,0.6159512,0.4147206,0.5074978,1.524808,0.3864589,0.1257729,0.9829532,-0.1327733,0.01885558,1.773798,1.105193,1.628135,0,0,0,1,-0.5039874,-1.518387,-0.4251432,-0.08309363,-0.9936904,-0.07533228,-0.02904535,0.005760757,-0.03684126,0.03606603,0.007081924,-0.04052744,0.3761292,-0.1898956,0.9068909,0.3457184,-0.2322998,0.9091187,True,True
20614755076,63709683438950,0.6767348,0.4271039,0.6089575,0.4151416,0.5058383,1.525181,0.3857946,0.1240109,0.9833906,-0.1321217,0.01039469,1.773798,1.105193,1.628135,0,0,0,1,-0.5023572,-1.518659,-0.4247137,-0.08166803,-0.9938731,-0.0744755,-0.02907884,0.00588913,-0.03717545,0.03604097,0.007154434,-0.04066277,0.3604584,-0.1980286,0.911499,0.3308563,-0.2325592,0.914566,True,True
20614763755,63709683438960,0.6722723,0.4262365,0.6067834,0.415892,0.5055811,1.525239,0.3857942,0.1241164,0.9834581,-0.1316437,0.008677565,1.773798,1.105193,1.628135,0,0,0,1,-0.5021435,-1.518713,-0.4246751,-0.08118287,-0.9939047,-0.07458397,-0.02914096,0.005943085,-0.03734013,0.03601625,0.007107071,-0.04042171,0.3508606,-0.2010345,0.9145813,0.3263092,-0.2310486,0.9165802,True,True
20614772069,63709683438962,0.673566,0.4316003,0.6071532,0.4200715,0.5041918,1.52553,0.3852382,0.1224043,0.9837128,-0.1316116,0.002185801,1.773798,1.105193,1.628135,0,0,0,1,-0.5008002,-1.519475,-0.4225836,-0.08033478,-0.9940382,-0.07371859,-0.02920967,0.005616623,-0.03636922,0.03599277,0.006492859,-0.03832153,0.354599,-0.1869049,0.9161377,0.3279419,-0.2202759,0.9186401,True,True
20614780294,63709683438974,0.6713164,0.433525,0.612995,0.4225212,0.5023859,1.525916,0.38458,0.1210404,0.9839128,-0.1312416,-0.006367101,1.773798,1.105193,1.628135,0,0,0,1,-0.4990647,-1.51988,-0.4217577,-0.07901212,-0.994186,-0.07315207,-0.02929599,0.005723297,-0.03665501,0.0359384,0.006348984,-0.0377003,0.3501434,-0.1822357,0.9187775,0.3410187,-0.2129517,0.9156036,True,True
20614788869,63709683438983,0.663488,0.4325823,0.5919922,0.4251122,0.5005698,1.526179,0.3839961,0.120033,0.9839749,-0.1309881,-0.01509245,1.773798,1.105193,1.628135,0,0,0,1,-0.4972833,-1.519805,-0.4222685,-0.07793967,-0.9943001,-0.07275154,-0.02934203,0.005754425,-0.03670837,0.03591519,0.006994736,-0.03983634,0.3330994,-0.1859131,0.9243774,0.2953339,-0.2096863,0.9320984,True,True
20614797154,63709683438994,0.6613786,0.435865,0.5854487,0.4219783,0.4987931,1.526472,0.383498,0.1190063,0.9839441,-0.1308288,-0.02398771,1.773798,1.105193,1.628135,0,0,0,1,-0.4955714,-1.520057,-0.4218399,-0.07680377,-0.994415,-0.07238778,-0.02941928,0.005733002,-0.03658408,0.03586273,0.007096649,-0.04009979,0.3290253,-0.1775665,0.9274597,0.2799683,-0.2188873,0.9347076,True,True
20614805518,63709683438994,0.654915,0.4374463,0.582561,0.4239217,0.4987931,1.526472,0.383498,0.1190063,0.9839441,-0.1308288,-0.02398771,1.773798,1.105193,1.628135,0,0,0,1,-0.4956307,-1.520031,-0.4218673,-0.07686008,-0.9944121,-0.072367,-0.0294724,0.0057509,-0.03664938,0.03579716,0.007131119,-0.04008929,0.3149872,-0.1742706,0.9329376,0.2736816,-0.2142181,0.9376526,True,True
20614813851,63709683439005,0.6481361,0.4379667,0.5814465,0.4202845,0.496985,1.526725,0.3829514,0.1177999,0.9838302,-0.1308421,-0.03289072,1.773798,1.105193,1.628135,0,0,0,1,-0.4938861,-1.520291,-0.4211956,-0.07584704,-0.9945238,-0.07190041,-0.0295508,0.00578598,-0.03669044,0.03574847,0.007080689,-0.03979787,0.2998505,-0.1737823,0.9380188,0.2705231,-0.2239227,0.9362946,True,True
20614822337,63709683439017,0.6440012,0.4372141,0.5733093,0.4248629,0.495065,1.526872,0.3825217,0.1170933,0.9835487,-0.1310331,-0.04185128,1.773798,1.105193,1.628135,0,0,0,1,-0.4920506,-1.52032,-0.421146,-0.07495693,-0.9946028,-0.07174008,-0.02962761,0.005743805,-0.03653828,0.03565634,0.007358979,-0.0407103,0.2903442,-0.1763306,0.9405212,0.2523804,-0.213028,0.9438782,True,True
20614830371,63709683439026,0.6340851,0.4369785,0.567891,0.4291558,0.4950278,1.526813,0.3825986,0.1174185,0.983485,-0.13106,-0.04235041,1.773798,1.105193,1.628135,0,0,0,1,-0.4920732,-1.52022,-0.4212995,-0.07499152,-0.9945866,-0.07192945,-0.0296927,0.005841537,-0.03680197,0.03560197,0.007345322,-0.04059976,0.2674408,-0.1781921,0.9469452,0.2402344,-0.2022858,0.9493866,True,True
20614838670,63709683439028,0.6327345,0.4401193,0.5667557,0.4310272,0.4933372,1.527065,0.3820528,0.1162854,0.9832374,-0.1309819,-0.050654,1.773798,1.105193,1.628135,0,0,0,1,-0.4904588,-1.520497,-0.4205341,-0.07399426,-0.9946933,-0.07148547,-0.029772,0.005806671,-0.03657225,0.03552895,0.007329025,-0.04039046,0.2646942,-0.1698456,0.9492493,0.237793,-0.197403,0.9510345,True,True
20614847147,63709683439039,0.6290035,0.4419129,0.5594117,0.4300079,0.4916095,1.527243,0.3817085,0.1153099,0.9829245,-0.1305702,-0.05928386,1.773798,1.105193,1.628135,0,0,0,1,-0.4887895,-1.520707,-0.4199807,-0.07282016,-0.9948062,-0.07111807,-0.02985194,0.005905045,-0.03684425,0.03549193,0.007166657,-0.0397001,0.2561493,-0.1653748,0.9523773,0.220108,-0.2009888,0.9545288,True,True
20614855515,63709683439050,0.6195859,0.4405008,0.5561827,0.4322222,0.4898219,1.527359,0.3811674,0.1144288,0.9825561,-0.130026,-0.06769713,1.773798,1.105193,1.628135,0,0,0,1,-0.4870666,-1.520813,-0.4194038,-0.07161587,-0.9949173,-0.07078646,-0.02990688,0.005914978,-0.0368486,0.03541733,0.007178681,-0.03962413,0.2335815,-0.1702118,0.9573059,0.2125854,-0.1953583,0.9573975,True,True
20614863839,63709683439060,0.6158251,0.4425305,0.5493248,0.4347367,0.4898928,1.527381,0.3812987,0.1145878,0.9825844,-0.1297989,-0.06745311,1.773798,1.105193,1.628135,0,0,0,1,-0.4872186,-1.520865,-0.4193696,-0.07157035,-0.9949166,-0.07084315,-0.03000798,0.005923996,-0.03682445,0.03535634,0.007106781,-0.03931746,0.2247467,-0.1650085,0.9603271,0.196167,-0.189209,0.9621277,True,True
20614872176,63709683439062,0.6098351,0.4394004,0.548952,0.4345543,0.4882142,1.527626,0.3807952,0.113551,0.9821485,-0.1294515,-0.07571617,1.773798,1.105193,1.628135,0,0,0,1,-0.4856057,-1.521091,-0.4188477,-0.07048485,-0.9950232,-0.07043163,-0.03006221,0.006035996,-0.03713501,0.0352793,0.007033859,-0.03896988,0.2098846,-0.1741791,0.9620819,0.1952362,-0.189743,0.9622192,True,True
20614880369,63709683439062,0.6068213,0.4426207,0.5428852,0.4357427,0.4882142,1.527626,0.3807952,0.1137492,0.9821501,-0.1293896,-0.07550279,1.773798,1.105193,1.628135,0,0,0,1,-0.485684,-1.521046,-0.4189276,-0.07054368,-0.9950202,-0.07041637,-0.0301443,0.006159699,-0.03751456,0.03520476,0.007000152,-0.03875007,0.2028351,-0.1655731,0.9651031,0.1804199,-0.1870422,0.9656372,True,True
20614888862,63709683439085,0.6003373,0.4440621,0.5416484,0.4364932,0.4851276,1.528212,0.3801264,0.1119653,0.9811991,-0.1282001,-0.09097777,1.773798,1.105193,1.628135,0,0,0,1,-0.4826627,-1.521646,-0.418145,-0.06818109,-0.9952284,-0.06979905,-0.03021167,0.006015732,-0.03698798,0.03514133,0.007114349,-0.03904926,0.1869812,-0.1621094,0.9688873,0.1774292,-0.1850891,0.966568,True,True
20614897067,63709683439093,0.5984769,0.4436143,0.5301346,0.4370936,0.4852573,1.528282,0.3802495,0.1120316,0.9812863,-0.1278909,-0.0903881,1.773798,1.105193,1.628135,0,0,0,1,-0.4828531,-1.521634,-0.4184881,-0.06815188,-0.9952314,-0.06978388,-0.0302738,0.006139328,-0.03737479,0.03508208,0.00715628,-0.03910246,0.1823273,-0.1634979,0.9695435,0.1487274,-0.1843262,0.9715424,True,True
20614905605,63709683439095,0.5919307,0.4431241,0.5285689,0.4355729,0.4836645,1.528566,0.3798148,0.1110918,0.9807198,-0.1273071,-0.09818488,1.773798,1.105193,1.628135,0,0,0,1,-0.481319,-1.521925,-0.4179168,-0.06703379,-0.9953353,-0.06938364,-0.0303243,0.006221176,-0.03755328,0.03501524,0.007059967,-0.03865073,0.1659546,-0.1653442,0.972168,0.1446686,-0.1886292,0.9713287,True,True
20614913836,63709683439106,0.5910681,0.4481839,0.5326076,0.4429348,0.4821405,1.528975,0.3795657,0.1103383,0.9802985,-0.1258573,-0.1048829,1.773798,1.105193,1.628135,0,0,0,1,-0.4797596,-1.52227,-0.4177432,-0.06547702,-0.9954662,-0.06899118,-0.03029599,0.006314102,-0.03763078,0.03505772,0.007097351,-0.03872429,0.1641693,-0.1512604,0.974762,0.1553955,-0.1679688,0.973465,True,True
20614922193,63709683439118,0.6108491,0.4593484,0.5503561,0.4486283,0.4808181,1.529525,0.3793649,0.1092393,0.9799385,-0.1239688,-0.1114407,1.773798,1.105193,1.628135,0,0,0,1,-0.4783134,-1.522797,-0.4173156,-0.0635135,-0.9956352,-0.06838603,-0.03015642,0.006336517,-0.03736775,0.03516577,0.007118286,-0.03853374,0.2141266,-0.118576,0.969574,0.2000275,-0.1508331,0.9680939,True,True
20614930284,63709683439127,0.6156123,0.4687575,0.5567414,0.4581449,0.4810392,1.529673,0.3794249,0.1091108,0.980131,-0.1232524,-0.1106664,1.773798,1.105193,1.628135,0,0,0,1,-0.4783825,-1.522823,-0.4174837,-0.06313704,-0.9956691,-0.06823999,-0.02994914,0.006327255,-0.03700856,0.03526248,0.007372513,-0.03910892,0.2263947,-0.09172058,0.969696,0.2164612,-0.1237793,0.968399,True,True
20614938679,63709683439129,0.6285384,0.478328,0.5664685,0.4668732,0.4795725,1.530085,0.3790678,0.1081153,0.9795732,-0.1220065,-0.1177364,1.773798,1.105193,1.628135,0,0,0,1,-0.4767774,-1.523149,-0.4170209,-0.06159365,-0.9957995,-0.06774662,-0.02976582,0.006348007,-0.03665852,0.03535599,0.007522369,-0.0392475,0.2580872,-0.06401062,0.9639893,0.2406921,-0.09863281,0.9655609,True,True
20614947094,63709683439140,0.6335544,0.4895942,0.5725349,0.4787567,0.4783605,1.530701,0.3789009,0.1069199,0.9793019,-0.1195039,-0.1235107,1.773798,1.105193,1.628135,0,0,0,1,-0.4754621,-1.523623,-0.416932,-0.05958783,-0.9959738,-0.06697447,-0.02962996,0.006485092,-0.03670821,0.03542676,0.007671585,-0.03935405,0.270401,-0.03196716,0.962204,0.2559204,-0.06481934,0.9645081,True,True
20614955385,63709683439151,0.6417971,0.4965493,0.5762495,0.4873204,0.4770906,1.531324,0.3787033,0.1056196,0.9790382,-0.1169306,-0.1290577,1.773798,1.105193,1.628135,0,0,0,1,-0.4740988,-1.524046,-0.4171768,-0.05758854,-0.9961482,-0.066124,-0.02951744,0.00661702,-0.03683453,0.03550096,0.007938873,-0.04011253,0.2898407,-0.01219177,0.9569855,0.2650909,-0.04048157,0.9633636,True,True
20614963703,63709683439161,0.6601658,0.49998,0.5908706,0.4850808,0.4772971,1.53147,0.3788175,0.105691,0.9792447,-0.1161582,-0.1281272,1.773798,1.105193,1.628135,0,0,0,1,-0.4741541,-1.524331,-0.4167754,-0.05705192,-0.9961782,-0.06613664,-0.02938342,0.006568268,-0.03661877,0.03566939,0.007709274,-0.03929706,0.3316498,-0.002487183,0.9433899,0.2991486,-0.04632568,0.953064,True,True
20614971854,63709683439163,0.673902,0.5035374,0.6137602,0.4897906,0.4759825,1.532019,0.3785557,0.1045985,0.9787651,-0.1141554,-0.1343376,1.773798,1.105193,1.628135,0,0,0,1,-0.4726933,-1.524999,-0.4161838,-0.05516949,-0.9963253,-0.06551433,-0.02923337,0.006685043,-0.03704878,0.03581163,0.007354355,-0.03820743,0.3616791,0.00730896,0.9322662,0.3505096,-0.03253174,0.9359894,True,True
20614980290,63709683439174,0.6857309,0.5054152,0.6284828,0.4868138,0.4749318,1.532734,0.3784828,0.1035772,0.978502,-0.1112681,-0.1393733,1.773798,1.105193,1.628135,0,0,0,1,-0.4714684,-1.525702,-0.4162655,-0.05298153,-0.996491,-0.06479739,-0.02905818,0.006744919,-0.03730513,0.03598493,0.007318649,-0.03826016,0.3866577,0.0123291,0.9221344,0.3817749,-0.04017639,0.9233704,True,True
20614988582,63709683439185,0.7039421,0.5041128,0.6409259,0.4854338,0.4738392,1.53338,0.3783908,0.1024564,0.9781907,-0.1086531,-0.1443615,1.773798,1.105193,1.628135,0,0,0,1,-0.4701986,-1.526291,-0.4165103,-0.05096209,-0.9966446,-0.06404952,-0.02888382,0.006744568,-0.0374113,0.03616496,0.007432358,-0.03882764,0.4235382,0.008636475,0.9058228,0.4072418,-0.043396,0.9122772,True,True
20614996910,63709683439194,0.7144104,0.5022514,0.6400106,0.4833694,0.4739815,1.533446,0.3785495,0.1024529,0.9783679,-0.1083025,-0.1434235,1.773798,1.105193,1.628135,0,0,0,1,-0.4702478,-1.526378,-0.4167086,-0.05081102,-0.9966543,-0.06401892,-0.02879863,0.006628418,-0.03715418,0.0362661,0.007508301,-0.03916403,0.4438477,0.003631592,0.8960876,0.4052887,-0.04896545,0.9128571,True,True
20615005252,63709683439196,0.7034937,0.502093,0.6304125,0.4889234,0.4728118,1.534066,0.3783949,0.1013583,0.9779357,-0.1058946,-0.1488441,1.773798,1.105193,1.628135,0,0,0,1,-0.4691058,-1.527058,-0.4162913,-0.04913995,-0.9967909,-0.06319097,-0.02884331,0.006597244,-0.03703624,0.03625533,0.007417832,-0.03875646,0.4226685,0.003250122,0.9062653,0.3858795,-0.03439331,0.9219055,True,True
20615013412,63709683439207,0.6979352,0.4989081,0.6314724,0.4856654,0.4718913,1.534761,0.3783636,0.1003042,0.9775954,-0.1034774,-0.1534237,1.773798,1.105193,1.628135,0,0,0,1,-0.468237,-1.52777,-0.4162217,-0.04747332,-0.9969216,-0.062398,-0.02891818,0.006588623,-0.03707375,0.03622691,0.007393555,-0.03864247,0.4116058,-0.005279541,0.9113312,0.3879395,-0.04316711,0.9206543,True,True
20615021985,63709683439219,0.6959935,0.5030428,0.6313044,0.4872596,0.4708954,1.535336,0.3783616,0.09936986,0.9772621,-0.101061,-0.1577061,1.773798,1.105193,1.628135,0,0,0,1,-0.4672894,-1.528408,-0.4160421,-0.04582812,-0.9970439,-0.06167097,-0.02898051,0.006614822,-0.03722572,0.03619257,0.007240753,-0.03813535,0.4076996,0.005828857,0.9130859,0.3876648,-0.03886414,0.9209747,True,True
20615030256,63709683439219,0.6882077,0.5004641,0.6316062,0.4885702,0.4708954,1.535336,0.3783616,0.09936986,0.9772621,-0.101061,-0.1577061,1.773798,1.105193,1.628135,0,0,0,1,-0.4673389,-1.528461,-0.4158948,-0.04586603,-0.9970432,-0.06165412,-0.02904744,0.006522384,-0.0369623,0.03616055,0.007227341,-0.03810409,0.3918152,-0.001113892,0.9200287,0.3883362,-0.03530884,0.9208221,True,True
20615038309,63709683439236,0.6886266,0.4936569,0.624251,0.4866863,0.4699408,1.535932,0.3783827,0.09857167,0.9769025,-0.09887038,-0.1617707,1.773798,1.105193,1.628135,0,0,0,1,-0.4664343,-1.529079,-0.4158312,-0.04438616,-0.9971501,-0.06100376,-0.02911551,0.00648671,-0.03683017,0.03612857,0.00721901,-0.03806686,0.3926086,-0.01954651,0.9194946,0.372879,-0.04067993,0.9269714,True,True
20615046872,63709683439241,0.6868063,0.4973319,0.6193317,0.4851725,0.4689944,1.536479,0.3783954,0.09800716,0.9765041,-0.09692562,-0.1656494,1.773798,1.105193,1.628135,0,0,0,1,-0.4655278,-1.529624,-0.4158659,-0.0430471,-0.9972392,-0.06050671,-0.02916902,0.006542648,-0.03704576,0.03610225,0.007168244,-0.03789522,0.3889008,-0.009613037,0.9212189,0.3623505,-0.04499817,0.9309387,True,True
20615055182,63709683439252,0.6813691,0.4973722,0.6191605,0.4881776,0.4680778,1.536795,0.3783402,0.09734765,0.9761282,-0.09556337,-0.1690112,1.773798,1.105193,1.628135,0,0,0,1,-0.4646505,-1.530053,-0.4154379,-0.04208889,-0.99731,-0.06001099,-0.02921347,0.006418671,-0.03664537,0.03606809,0.007064331,-0.03755013,0.3775482,-0.009552002,0.9259338,0.3621063,-0.03678894,0.9313965,True,True
20615063455,63709683439261,0.6799943,0.4949563,0.6096042,0.4860037,0.4681565,1.536631,0.3784215,0.0976274,0.9761819,-0.09628084,-0.1681303,1.773798,1.105193,1.628135,0,0,0,1,-0.4647793,-1.529803,-0.4158507,-0.04259261,-0.9972764,-0.06021319,-0.02928555,0.006354752,-0.03647212,0.0360399,0.007302338,-0.03838635,0.3746185,-0.01615906,0.9270325,0.3412933,-0.04309082,0.9389648,True,True
20615071969,63709683439264,0.6786227,0.4952094,0.6136783,0.488681,0.4671997,1.537136,0.3783889,0.09686063,0.9757344,-0.09440838,-0.1721848,1.773798,1.105193,1.628135,0,0,0,1,-0.4638643,-1.530409,-0.4154666,-0.04126262,-0.9973677,-0.05962345,-0.02932541,0.006318954,-0.03636473,0.03599628,0.007135895,-0.03779066,0.3717194,-0.01548767,0.9282074,0.350296,-0.0355835,0.9359589,True,True
20615080227,63709683439275,0.674092,0.498874,0.6118945,0.4900584,0.4663796,1.537468,0.3783916,0.0962165,0.9753277,-0.09351846,-0.1753071,1.773798,1.105193,1.628135,0,0,0,1,-0.4630824,-1.530766,-0.4153468,-0.04059995,-0.9974214,-0.05917985,-0.02936674,0.006394745,-0.03659294,0.03596117,0.007007691,-0.03731734,0.3620911,-0.005493164,0.9321136,0.3464508,-0.03184509,0.9375153,True,True
20615088490,63709683439283,0.6697909,0.496168,0.6112886,0.4927602,0.4664849,1.537253,0.3784372,0.09602071,0.9754207,-0.09432689,-0.1744623,1.773798,1.105193,1.628135,0,0,0,1,-0.4632303,-1.530559,-0.4153408,-0.04116712,-0.9974003,-0.05914167,-0.02941673,0.006462296,-0.03680605,0.03592587,0.006924911,-0.03700119,0.3527832,-0.01296997,0.9356079,0.3451996,-0.02441406,0.9382019,True,True
20615096916,63709683439286,0.6688671,0.4940019,0.6084725,0.4885616,0.4655856,1.537652,0.3784154,0.09523121,0.9749831,-0.09290467,-0.1780668,1.773798,1.105193,1.628135,0,0,0,1,-0.4623668,-1.531028,-0.4150802,-0.04017302,-0.997475,-0.05856412,-0.02945618,0.006372986,-0.03650938,0.0358938,0.006876663,-0.03682018,0.3507385,-0.01895142,0.936264,0.3388977,-0.03607178,0.9401245,True,True
20615105093,63709683439297,0.6683409,0.4949954,0.5983049,0.4875462,0.464748,1.537837,0.3783727,0.09407274,0.9745814,-0.09251856,-0.1810574,1.773798,1.105193,1.628135,0,0,0,1,-0.4615413,-1.530996,-0.4157718,-0.03988782,-0.9975265,-0.05787736,-0.02948341,0.006302338,-0.03626199,0.03589687,0.007379608,-0.03853625,0.3496094,-0.01622009,0.9367371,0.3161774,-0.03919983,0.947876,True,True
20615113361,63709683439297,0.6643795,0.4955558,0.5955302,0.4884794,0.464748,1.537837,0.3783727,0.09407274,0.9745814,-0.09251856,-0.1810574,1.773798,1.105193,1.628135,0,0,0,1,-0.4615617,-1.531022,-0.4156603,-0.03992509,-0.9975258,-0.05786474,-0.02950598,0.00626239,-0.03610782,0.03587852,0.007366913,-0.03846741,0.3409424,-0.01472473,0.9399567,0.3099213,-0.03668213,0.9500427,True,True
20615121766,63709683439297,0.6544837,0.4964083,0.5974724,0.4877088,0.464748,1.537837,0.3783727,0.09407274,0.9745814,-0.09251856,-0.1810574,1.773798,1.105193,1.628135,0,0,0,1,-0.4615823,-1.531008,-0.4156902,-0.03996886,-0.9975249,-0.05784985,-0.0295329,0.006268952,-0.03611169,0.03586424,0.007388839,-0.03852342,0.3188934,-0.01246643,0.9476929,0.3143005,-0.03877258,0.9485168,True,True
20615130201,63709683439297,0.6546662,0.4941433,0.5881714,0.4852227,0.464748,1.537837,0.3783727,0.09407274,0.9745814,-0.09251856,-0.1810574,1.773798,1.105193,1.628135,0,0,0,1,-0.4616093,-1.530907,-0.4160074,-0.04001914,-0.9975239,-0.05783194,-0.02956615,0.006353378,-0.03637126,0.03584346,0.00750589,-0.03889809,0.3192749,-0.01878357,0.947464,0.2929382,-0.04602051,0.9550171,True,True
20615138638,63709683439297,0.6518377,0.4936235,0.5863966,0.4853909,0.464748,1.537837,0.3783727,0.09407274,0.9745814,-0.09251856,-0.1810574,1.773798,1.105193,1.628135,0,0,0,1,-0.4616378,-1.530832,-0.4162189,-0.04004502,-0.9975233,-0.05782355,-0.02959485,0.006411499,-0.03653516,0.03581531,0.007598511,-0.03915735,0.3128662,-0.02027893,0.9495697,0.2888336,-0.04560852,0.9562836,True,True
20615146903,63709683439297,0.6508133,0.4962633,0.5849734,0.4819778,0.464748,1.537837,0.3783727,0.09407274,0.9745814,-0.09251856,-0.1810574,1.773798,1.105193,1.628135,0,0,0,1,-0.4616661,-1.530793,-0.4162994,-0.04005872,-0.997523,-0.05781902,-0.02961902,0.006440613,-0.03659781,0.03578278,0.007646133,-0.03925559,0.3105774,-0.01290894,0.9504547,0.2853851,-0.05523682,0.9568024,True,True
20615155379,63709683439297,0.6485602,0.4962495,0.583357,0.4861914,0.464748,1.537837,0.3783727,0.09407274,0.9745814,-0.09251856,-0.1810574,1.773798,1.105193,1.628135,0,0,0,1,-0.4616946,-1.530804,-0.4162215,-0.04008164,-0.9975225,-0.05781299,-0.02965143,0.006410034,-0.03645429,0.03575813,0.007655609,-0.03924328,0.3054352,-0.01296997,0.9521179,0.2817841,-0.04345703,0.9584808,True,True
20615163534,63709683439297,0.6456504,0.4960154,0.5792456,0.4833466,0.464748,1.537837,0.3783727,0.09407274,0.9745814,-0.09251856,-0.1810574,1.773798,1.105193,1.628135,0,0,0,1,-0.4617232,-1.530749,-0.4163762,-0.04012119,-0.9975217,-0.05780012,-0.02968098,0.006414826,-0.03642876,0.03573059,0.00776091,-0.03957831,0.2987518,-0.01365662,0.9542236,0.2720337,-0.05160522,0.9608917,True,True
20615171931,63709683439364,0.6438638,0.4939608,0.5780557,0.4844919,0.4596882,1.538814,0.3774745,0.08787281,0.9721072,-0.08904469,-0.1983864,1.773798,1.105193,1.628135,0,0,0,1,-0.4566826,-1.531747,-0.4153691,-0.03750284,-0.9978312,-0.05409679,-0.02970386,0.006435013,-0.03645145,0.03571509,0.007698654,-0.03933762,0.2946014,-0.01945496,0.9554138,0.2692719,-0.04841614,0.9618378,True,True
20615184369,63709683439374,0.6409694,0.4981969,0.5773442,0.4849973,0.4589425,1.539151,0.3774447,0.08720849,0.9717333,-0.08781835,-0.2010398,1.773798,1.105193,1.628135,0,0,0,1,-0.4559553,-1.532117,-0.4151726,-0.03672507,-0.997887,-0.0535988,-0.0297271,0.006488495,-0.03657401,0.03570143,0.007579651,-0.03888173,0.2879333,-0.007553101,0.9576111,0.2676086,-0.04701233,0.9623718,True,True
20615188550,63709683439374,0.6408847,0.4948528,0.5758555,0.4896363,0.4589425,1.539151,0.3774447,0.08720849,0.9717333,-0.08781835,-0.2010398,1.773798,1.105193,1.628135,0,0,0,1,-0.4559771,-1.53212,-0.415091,-0.03673441,-0.9978868,-0.05359641,-0.02975046,0.006541443,-0.03667184,0.03568118,0.007519699,-0.03862061,0.2877045,-0.01698303,0.9575653,0.2642212,-0.03393555,0.9638519,True,True
20615196928,63709683439374,0.636096,0.4953212,0.5743409,0.4845563,0.4589425,1.539151,0.3774447,0.08720849,0.9717333,-0.08781835,-0.2010398,1.773798,1.105193,1.628135,0,0,0,1,-0.4560006,-1.532124,-0.4150016,-0.03676967,-0.9978861,-0.05358529,-0.02977635,0.006554748,-0.03663983,0.03566002,0.007499222,-0.03847381,0.2765045,-0.01571655,0.9608765,0.2604675,-0.0483551,0.9642639,True,True
20615205386,63709683439398,0.6341143,0.4942408,0.5719,0.4867475,0.458232,1.539573,0.377427,0.08648273,0.9714043,-0.0858901,-0.2037585,1.773798,1.105193,1.628135,0,0,0,1,-0.4553205,-1.532515,-0.4150281,-0.03562372,-0.9979607,-0.05296434,-0.02980852,0.006571503,-0.03665246,0.03563139,0.007545227,-0.03854959,0.2718201,-0.01879883,0.9621582,0.254715,-0.04222107,0.9660797,True,True
20615213509,63709683439408,0.6331272,0.4916337,0.5675024,0.4853134,0.4568717,1.540863,0.3772667,0.08578742,0.9708457,-0.07965187,-0.2091763,1.773798,1.105193,1.628135,0,0,0,1,-0.454001,-1.533767,-0.4149426,-0.03195399,-0.9981443,-0.05183468,-0.02984836,0.006532486,-0.03649274,0.03558992,0.007658661,-0.03885908,0.2694397,-0.02619934,0.9626465,0.2441101,-0.04641724,0.9686279,True,True
20615222011,63709683439419,0.6314949,0.4905463,0.5670561,0.4850765,0.4562284,1.541683,0.3771678,0.08591543,0.9706548,-0.07500282,-0.2117128,1.773798,1.105193,1.628135,0,0,0,1,-0.4533896,-1.534549,-0.4149638,-0.02925667,-0.9982532,-0.0513301,-0.02987726,0.006526016,-0.0364792,0.03555481,0.007740967,-0.03911287,0.2655487,-0.02931213,0.9636383,0.2430267,-0.04710388,0.9688721,True,True
20615230308,63709683439419,0.6286753,0.4936854,0.5665579,0.4859775,0.4562284,1.541683,0.3771678,0.08591543,0.9706548,-0.07500282,-0.2117128,1.773798,1.105193,1.628135,0,0,0,1,-0.4534091,-1.534562,-0.414924,-0.02927651,-0.9982528,-0.05132553,-0.02989749,0.006496445,-0.03639696,0.03553621,0.007744949,-0.03911554,0.2588959,-0.02044678,0.965683,0.2418518,-0.04455566,0.9692841,True,True
20615238582,63709683439430,0.6188112,0.4972551,0.5639892,0.4913045,0.4556758,1.542704,0.3770314,0.08615262,0.9704662,-0.07044478,-0.2140343,1.773798,1.105193,1.628135,0,0,0,1,-0.452894,-1.535494,-0.4147798,-0.02669962,-0.9983483,-0.05087027,-0.02992606,0.006775192,-0.03705853,0.03548978,0.007644806,-0.03843837,0.2351532,-0.01036072,0.9718933,0.2357635,-0.0294342,0.9713593,True,True
20615246889,63709683439442,0.6173546,0.5175271,0.555921,0.5139139,0.4551986,1.543722,0.3771291,0.08652043,0.9702531,-0.06554585,-0.2163952,1.773798,1.105193,1.628135,0,0,0,1,-0.4525245,-1.536337,-0.4148016,-0.0239167,-0.9984398,-0.05045731,-0.03000375,0.006723038,-0.03627287,0.0353519,0.00804686,-0.03907207,0.2313538,0.0476532,0.9716949,0.2159882,0.03530884,0.9757538,True,True
